Date,State,Consumer_Price_Index
14-01-2018,Odisha,143.3
14-01-2018,Chhattisgarh,142.9
14-01-2018,Madhya Pradesh,147.2
14-01-2018,Gujarat,141.7
14-01-2018,Maharashtra,141
14-01-2018,Andhra Pradesh,139.3
14-01-2018,Karnataka,137.9
14-01-2018,Goa,133.2
14-01-2018,Kerala,139.7
14-01-2018,Tamil Nadu,143.6
15-01-2018,Himachal Pradesh,142.9
15-01-2018,Punjab,138.2
15-01-2018,Chandigarh,139.3
15-01-2018,Uttarakhand,144.6
15-01-2018,Haryana,135.5
15-01-2018,Rajasthan,138.1
15-01-2018,Uttar Pradesh,141.7
15-01-2018,Bihar,139
15-01-2018,Sikkim,144
15-01-2018,Arunachal Pradesh,143.1
15-01-2018,Nagaland,150.2
15-01-2018,Manipur,137.3
15-01-2018,Mizoram,140.6
15-01-2018,Tripura,137.6
15-01-2018,Meghalaya,142.2
15-01-2018,Assam,152.1
15-01-2018,West Bengal,139.5
15-01-2018,Jharkhand,145.1
15-01-2018,Odisha,143.3
15-01-2018,Chhattisgarh,142.9
15-01-2018,Madhya Pradesh,147.2
15-01-2018,Gujarat,141.7
15-01-2018,Maharashtra,141
15-01-2018,Andhra Pradesh,139.3
15-01-2018,Karnataka,137.9
15-01-2018,Goa,133.2
15-01-2018,Kerala,139.7
15-01-2018,Tamil Nadu,143.6
16-01-2018,Himachal Pradesh,142.9
16-01-2018,Punjab,138.2
16-01-2018,Chandigarh,139.3
16-01-2018,Uttarakhand,144.6
16-01-2018,Haryana,135.5
16-01-2018,Rajasthan,138.1
16-01-2018,Uttar Pradesh,141.7
16-01-2018,Bihar,139
16-01-2018,Sikkim,144
16-01-2018,Arunachal Pradesh,143.1
16-01-2018,Nagaland,150.2
16-01-2018,Manipur,137.3
16-01-2018,Mizoram,140.6
16-01-2018,Tripura,137.6
16-01-2018,Meghalaya,142.2
16-01-2018,Assam,152.1
16-01-2018,West Bengal,139.5
16-01-2018,Jharkhand,145.1
16-01-2018,Odisha,143.3
16-01-2018,Chhattisgarh,142.9
16-01-2018,Madhya Pradesh,147.2
16-01-2018,Gujarat,141.7
16-01-2018,Maharashtra,141
16-01-2018,Andhra Pradesh,139.3
16-01-2018,Karnataka,137.9
16-01-2018,Goa,133.2
16-01-2018,Kerala,139.7
16-01-2018,Tamil Nadu,143.6
17-01-2018,Himachal Pradesh,142.9
17-01-2018,Punjab,138.2
17-01-2018,Chandigarh,139.3
17-01-2018,Uttarakhand,144.6
17-01-2018,Haryana,135.5
17-01-2018,Rajasthan,138.1
17-01-2018,Uttar Pradesh,141.7
17-01-2018,Bihar,139
17-01-2018,Sikkim,144
17-01-2018,Arunachal Pradesh,143.1
17-01-2018,Nagaland,150.2
17-01-2018,Manipur,137.3
17-01-2018,Mizoram,140.6
17-01-2018,Tripura,137.6
17-01-2018,Meghalaya,142.2
17-01-2018,Assam,152.1
17-01-2018,West Bengal,139.5
17-01-2018,Jharkhand,145.1
17-01-2018,Odisha,143.3
17-01-2018,Chhattisgarh,142.9
17-01-2018,Madhya Pradesh,147.2
17-01-2018,Gujarat,141.7
17-01-2018,Maharashtra,141
17-01-2018,Andhra Pradesh,139.3
17-01-2018,Karnataka,137.9
17-01-2018,Goa,133.2
17-01-2018,Kerala,139.7
17-01-2018,Tamil Nadu,143.6
18-01-2018,Himachal Pradesh,142.9
18-01-2018,Punjab,138.2
18-01-2018,Chandigarh,139.3
18-01-2018,Uttarakhand,144.6
18-01-2018,Haryana,135.5
18-01-2018,Rajasthan,138.1
18-01-2018,Uttar Pradesh,141.7
18-01-2018,Bihar,139
18-01-2018,Sikkim,144
18-01-2018,Arunachal Pradesh,143.1
18-01-2018,Nagaland,150.2
18-01-2018,Manipur,137.3
18-01-2018,Mizoram,140.6
18-01-2018,Tripura,137.6
18-01-2018,Meghalaya,142.2
18-01-2018,Assam,152.1
18-01-2018,West Bengal,139.5
18-01-2018,Jharkhand,145.1
18-01-2018,Odisha,143.3
18-01-2018,Chhattisgarh,142.9
18-01-2018,Madhya Pradesh,147.2
18-01-2018,Gujarat,141.7
18-01-2018,Maharashtra,141
18-01-2018,Andhra Pradesh,139.3
18-01-2018,Karnataka,137.9
18-01-2018,Goa,133.2
18-01-2018,Kerala,139.7
18-01-2018,Tamil Nadu,143.6
19-01-2018,Himachal Pradesh,142.9
19-01-2018,Punjab,138.2
19-01-2018,Chandigarh,139.3
19-01-2018,Uttarakhand,144.6
19-01-2018,Haryana,135.5
19-01-2018,Rajasthan,138.1
19-01-2018,Uttar Pradesh,141.7
19-01-2018,Bihar,139
19-01-2018,Sikkim,144
19-01-2018,Arunachal Pradesh,143.1
19-01-2018,Nagaland,150.2
19-01-2018,Manipur,137.3
19-01-2018,Mizoram,140.6
19-01-2018,Tripura,137.6
19-01-2018,Meghalaya,142.2
19-01-2018,Assam,152.1
19-01-2018,West Bengal,139.5
19-01-2018,Jharkhand,145.1
19-01-2018,Odisha,143.3
19-01-2018,Chhattisgarh,142.9
19-01-2018,Madhya Pradesh,147.2
19-01-2018,Gujarat,141.7
19-01-2018,Maharashtra,141
19-01-2018,Andhra Pradesh,139.3
19-01-2018,Karnataka,137.9
19-01-2018,Goa,133.2
19-01-2018,Kerala,139.7
19-01-2018,Tamil Nadu,143.6
20-01-2018,Himachal Pradesh,142.9
20-01-2018,Punjab,138.2
20-01-2018,Chandigarh,139.3
20-01-2018,Uttarakhand,144.6
20-01-2018,Haryana,135.5
20-01-2018,Rajasthan,138.1
20-01-2018,Uttar Pradesh,141.7
20-01-2018,Bihar,139
20-01-2018,Sikkim,144
20-01-2018,Arunachal Pradesh,143.1
20-01-2018,Nagaland,150.2
20-01-2018,Manipur,137.3
20-01-2018,Mizoram,140.6
20-01-2018,Tripura,137.6
20-01-2018,Meghalaya,142.2
20-01-2018,Assam,152.1
20-01-2018,West Bengal,139.5
20-01-2018,Jharkhand,145.1
20-01-2018,Odisha,143.3
20-01-2018,Chhattisgarh,142.9
20-01-2018,Madhya Pradesh,147.2
20-01-2018,Gujarat,141.7
20-01-2018,Maharashtra,141
20-01-2018,Andhra Pradesh,139.3
20-01-2018,Karnataka,137.9
20-01-2018,Goa,133.2
20-01-2018,Kerala,139.7
20-01-2018,Tamil Nadu,143.6
21-01-2018,Himachal Pradesh,142.9
21-01-2018,Punjab,138.2
21-01-2018,Chandigarh,139.3
21-01-2018,Uttarakhand,144.6
21-01-2018,Haryana,135.5
21-01-2018,Rajasthan,138.1
21-01-2018,Uttar Pradesh,141.7
21-01-2018,Bihar,139
21-01-2018,Sikkim,144
21-01-2018,Arunachal Pradesh,143.1
21-01-2018,Nagaland,150.2
21-01-2018,Manipur,137.3
21-01-2018,Mizoram,140.6
21-01-2018,Tripura,137.6
21-01-2018,Meghalaya,142.2
21-01-2018,Assam,152.1
21-01-2018,West Bengal,139.5
21-01-2018,Jharkhand,145.1
21-01-2018,Odisha,143.3
21-01-2018,Chhattisgarh,142.9
21-01-2018,Madhya Pradesh,147.2
21-01-2018,Gujarat,141.7
21-01-2018,Maharashtra,141
21-01-2018,Andhra Pradesh,139.3
21-01-2018,Karnataka,137.9
21-01-2018,Goa,133.2
21-01-2018,Kerala,139.7
21-01-2018,Tamil Nadu,143.6
22-01-2018,Himachal Pradesh,142.9
22-01-2018,Punjab,138.2
22-01-2018,Chandigarh,139.3
22-01-2018,Uttarakhand,144.6
22-01-2018,Haryana,135.5
22-01-2018,Rajasthan,138.1
22-01-2018,Uttar Pradesh,141.7
22-01-2018,Bihar,139
22-01-2018,Sikkim,144
22-01-2018,Arunachal Pradesh,143.1
22-01-2018,Nagaland,150.2
22-01-2018,Manipur,137.3
22-01-2018,Mizoram,140.6
22-01-2018,Tripura,137.6
22-01-2018,Meghalaya,142.2
22-01-2018,Assam,152.1
22-01-2018,West Bengal,139.5
22-01-2018,Jharkhand,145.1
22-01-2018,Odisha,143.3
22-01-2018,Chhattisgarh,142.9
22-01-2018,Madhya Pradesh,147.2
22-01-2018,Gujarat,141.7
22-01-2018,Maharashtra,141
22-01-2018,Andhra Pradesh,139.3
22-01-2018,Karnataka,137.9
22-01-2018,Goa,133.2
22-01-2018,Kerala,139.7
22-01-2018,Tamil Nadu,143.6
23-01-2018,Himachal Pradesh,142.9
23-01-2018,Punjab,138.2
23-01-2018,Chandigarh,139.3
23-01-2018,Uttarakhand,144.6
23-01-2018,Haryana,135.5
23-01-2018,Rajasthan,138.1
23-01-2018,Uttar Pradesh,141.7
23-01-2018,Bihar,139
23-01-2018,Sikkim,144
23-01-2018,Arunachal Pradesh,143.1
23-01-2018,Nagaland,150.2
23-01-2018,Manipur,137.3
23-01-2018,Mizoram,140.6
23-01-2018,Tripura,137.6
23-01-2018,Meghalaya,142.2
23-01-2018,Assam,152.1
23-01-2018,West Bengal,139.5
23-01-2018,Jharkhand,145.1
23-01-2018,Odisha,143.3
23-01-2018,Chhattisgarh,142.9
23-01-2018,Madhya Pradesh,147.2
23-01-2018,Gujarat,141.7
23-01-2018,Maharashtra,141
23-01-2018,Andhra Pradesh,139.3
23-01-2018,Karnataka,137.9
23-01-2018,Goa,133.2
23-01-2018,Kerala,139.7
23-01-2018,Tamil Nadu,143.6
24-01-2018,Himachal Pradesh,142.9
24-01-2018,Punjab,138.2
24-01-2018,Chandigarh,139.3
24-01-2018,Uttarakhand,144.6
24-01-2018,Haryana,135.5
24-01-2018,Rajasthan,138.1
24-01-2018,Uttar Pradesh,141.7
24-01-2018,Bihar,139
24-01-2018,Sikkim,144
24-01-2018,Arunachal Pradesh,143.1
24-01-2018,Nagaland,150.2
24-01-2018,Manipur,137.3
24-01-2018,Mizoram,140.6
24-01-2018,Tripura,137.6
24-01-2018,Meghalaya,142.2
24-01-2018,Assam,152.1
24-01-2018,West Bengal,139.5
24-01-2018,Jharkhand,145.1
24-01-2018,Odisha,143.3
24-01-2018,Chhattisgarh,142.9
24-01-2018,Madhya Pradesh,147.2
24-01-2018,Gujarat,141.7
24-01-2018,Maharashtra,141
24-01-2018,Andhra Pradesh,139.3
24-01-2018,Karnataka,137.9
24-01-2018,Goa,133.2
24-01-2018,Kerala,139.7
24-01-2018,Tamil Nadu,143.6
25-01-2018,Himachal Pradesh,142.9
25-01-2018,Punjab,138.2
25-01-2018,Chandigarh,139.3
25-01-2018,Uttarakhand,144.6
25-01-2018,Haryana,135.5
25-01-2018,Rajasthan,138.1
25-01-2018,Uttar Pradesh,141.7
25-01-2018,Bihar,139
25-01-2018,Sikkim,144
25-01-2018,Arunachal Pradesh,143.1
25-01-2018,Nagaland,150.2
25-01-2018,Manipur,137.3
25-01-2018,Mizoram,140.6
25-01-2018,Tripura,137.6
25-01-2018,Meghalaya,142.2
25-01-2018,Assam,152.1
25-01-2018,West Bengal,139.5
25-01-2018,Jharkhand,145.1
25-01-2018,Odisha,143.3
25-01-2018,Chhattisgarh,142.9
25-01-2018,Madhya Pradesh,147.2
25-01-2018,Gujarat,141.7
25-01-2018,Maharashtra,141
25-01-2018,Andhra Pradesh,139.3
25-01-2018,Karnataka,137.9
25-01-2018,Goa,133.2
25-01-2018,Kerala,139.7
25-01-2018,Tamil Nadu,143.6
26-01-2018,Himachal Pradesh,142.9
26-01-2018,Punjab,138.2
26-01-2018,Chandigarh,139.3
26-01-2018,Uttarakhand,144.6
26-01-2018,Haryana,135.5
26-01-2018,Rajasthan,138.1
26-01-2018,Uttar Pradesh,141.7
26-01-2018,Bihar,139
26-01-2018,Sikkim,144
26-01-2018,Arunachal Pradesh,143.1
26-01-2018,Nagaland,150.2
26-01-2018,Manipur,137.3
26-01-2018,Mizoram,140.6
26-01-2018,Tripura,137.6
26-01-2018,Meghalaya,142.2
26-01-2018,Assam,152.1
26-01-2018,West Bengal,139.5
26-01-2018,Jharkhand,145.1
26-01-2018,Odisha,143.3
26-01-2018,Chhattisgarh,142.9
26-01-2018,Madhya Pradesh,147.2
26-01-2018,Gujarat,141.7
26-01-2018,Maharashtra,141
26-01-2018,Andhra Pradesh,139.3
26-01-2018,Karnataka,137.9
26-01-2018,Goa,133.2
26-01-2018,Kerala,139.7
26-01-2018,Tamil Nadu,143.6
27-01-2018,Himachal Pradesh,142.9
27-01-2018,Punjab,138.2
27-01-2018,Chandigarh,139.3
27-01-2018,Uttarakhand,144.6
27-01-2018,Haryana,135.5
27-01-2018,Rajasthan,138.1
27-01-2018,Uttar Pradesh,141.7
27-01-2018,Bihar,139
27-01-2018,Sikkim,144
27-01-2018,Arunachal Pradesh,143.1
27-01-2018,Nagaland,150.2
27-01-2018,Manipur,137.3
27-01-2018,Mizoram,140.6
27-01-2018,Tripura,137.6
27-01-2018,Meghalaya,142.2
27-01-2018,Assam,152.1
27-01-2018,West Bengal,139.5
27-01-2018,Jharkhand,145.1
27-01-2018,Odisha,143.3
27-01-2018,Chhattisgarh,142.9
27-01-2018,Madhya Pradesh,147.2
27-01-2018,Gujarat,141.7
27-01-2018,Maharashtra,141
27-01-2018,Andhra Pradesh,139.3
27-01-2018,Karnataka,137.9
27-01-2018,Goa,133.2
27-01-2018,Kerala,139.7
27-01-2018,Tamil Nadu,143.6
28-01-2018,Himachal Pradesh,142.9
28-01-2018,Punjab,138.2
28-01-2018,Chandigarh,139.3
28-01-2018,Uttarakhand,144.6
28-01-2018,Haryana,135.5
28-01-2018,Rajasthan,138.1
28-01-2018,Uttar Pradesh,141.7
28-01-2018,Bihar,139
28-01-2018,Sikkim,144
28-01-2018,Arunachal Pradesh,143.1
28-01-2018,Nagaland,150.2
28-01-2018,Manipur,137.3
28-01-2018,Mizoram,140.6
28-01-2018,Tripura,137.6
28-01-2018,Meghalaya,142.2
28-01-2018,Assam,152.1
28-01-2018,West Bengal,139.5
28-01-2018,Jharkhand,145.1
28-01-2018,Odisha,143.3
28-01-2018,Chhattisgarh,142.9
28-01-2018,Madhya Pradesh,147.2
28-01-2018,Gujarat,141.7
28-01-2018,Maharashtra,141
28-01-2018,Andhra Pradesh,139.3
28-01-2018,Karnataka,137.9
28-01-2018,Goa,133.2
28-01-2018,Kerala,139.7
28-01-2018,Tamil Nadu,143.6
29-01-2018,Himachal Pradesh,142.9
29-01-2018,Punjab,138.2
29-01-2018,Chandigarh,139.3
29-01-2018,Uttarakhand,144.6
29-01-2018,Haryana,135.5
29-01-2018,Rajasthan,138.1
29-01-2018,Uttar Pradesh,141.7
29-01-2018,Bihar,139
29-01-2018,Sikkim,144
29-01-2018,Arunachal Pradesh,143.1
29-01-2018,Nagaland,150.2
29-01-2018,Manipur,137.3
29-01-2018,Mizoram,140.6
29-01-2018,Tripura,137.6
29-01-2018,Meghalaya,142.2
29-01-2018,Assam,152.1
29-01-2018,West Bengal,139.5
29-01-2018,Jharkhand,145.1
29-01-2018,Odisha,143.3
29-01-2018,Chhattisgarh,142.9
29-01-2018,Madhya Pradesh,147.2
29-01-2018,Gujarat,141.7
29-01-2018,Maharashtra,141
29-01-2018,Andhra Pradesh,139.3
29-01-2018,Karnataka,137.9
29-01-2018,Goa,133.2
29-01-2018,Kerala,139.7
29-01-2018,Tamil Nadu,143.6
30-01-2018,Himachal Pradesh,142.9
30-01-2018,Punjab,138.2
30-01-2018,Chandigarh,139.3
30-01-2018,Uttarakhand,144.6
30-01-2018,Haryana,135.5
30-01-2018,Rajasthan,138.1
30-01-2018,Uttar Pradesh,141.7
30-01-2018,Bihar,139
30-01-2018,Sikkim,144
30-01-2018,Arunachal Pradesh,143.1
30-01-2018,Nagaland,150.2
30-01-2018,Manipur,137.3
30-01-2018,Mizoram,140.6
30-01-2018,Tripura,137.6
30-01-2018,Meghalaya,142.2
30-01-2018,Assam,152.1
30-01-2018,West Bengal,139.5
30-01-2018,Jharkhand,145.1
30-01-2018,Odisha,143.3
30-01-2018,Chhattisgarh,142.9
30-01-2018,Madhya Pradesh,147.2
30-01-2018,Gujarat,141.7
30-01-2018,Maharashtra,141
30-01-2018,Andhra Pradesh,139.3
30-01-2018,Karnataka,137.9
30-01-2018,Goa,133.2
30-01-2018,Kerala,139.7
30-01-2018,Tamil Nadu,143.6
31-01-2018,Himachal Pradesh,142.9
31-01-2018,Punjab,138.2
31-01-2018,Chandigarh,139.3
31-01-2018,Uttarakhand,144.6
31-01-2018,Haryana,135.5
31-01-2018,Rajasthan,138.1
31-01-2018,Uttar Pradesh,141.7
31-01-2018,Bihar,139
31-01-2018,Sikkim,144
31-01-2018,Arunachal Pradesh,143.1
31-01-2018,Nagaland,150.2
31-01-2018,Manipur,137.3
31-01-2018,Mizoram,140.6
31-01-2018,Tripura,137.6
31-01-2018,Meghalaya,142.2
31-01-2018,Assam,152.1
31-01-2018,West Bengal,139.5
31-01-2018,Jharkhand,145.1
31-01-2018,Odisha,143.3
31-01-2018,Chhattisgarh,142.9
31-01-2018,Madhya Pradesh,147.2
31-01-2018,Gujarat,141.7
31-01-2018,Maharashtra,141
31-01-2018,Andhra Pradesh,139.3
31-01-2018,Karnataka,137.9
31-01-2018,Goa,133.2
31-01-2018,Kerala,139.7
31-01-2018,Tamil Nadu,143.6
01-02-2018,Himachal Pradesh,142.9
01-02-2018,Punjab,138.2
01-02-2018,Chandigarh,139.3
01-02-2018,Uttarakhand,144.6
01-02-2018,Haryana,135.5
01-02-2018,Rajasthan,138.1
01-02-2018,Uttar Pradesh,141.7
01-02-2018,Bihar,139
01-02-2018,Sikkim,144
01-02-2018,Arunachal Pradesh,143.1
01-02-2018,Nagaland,150.2
01-02-2018,Manipur,137.3
01-02-2018,Mizoram,140.6
01-02-2018,Tripura,137.6
01-02-2018,Meghalaya,142.2
01-02-2018,Assam,152.1
01-02-2018,West Bengal,139.5
01-02-2018,Jharkhand,145.1
01-02-2018,Odisha,143.3
01-02-2018,Chhattisgarh,142.9
01-02-2018,Madhya Pradesh,147.2
01-02-2018,Gujarat,141.7
01-02-2018,Maharashtra,141
01-02-2018,Andhra Pradesh,139.3
01-02-2018,Karnataka,137.9
01-02-2018,Goa,133.2
01-02-2018,Kerala,139.7
01-02-2018,Tamil Nadu,143.6
02-02-2018,Himachal Pradesh,142.9
02-02-2018,Punjab,138.2
02-02-2018,Chandigarh,139.3
02-02-2018,Uttarakhand,144.6
02-02-2018,Haryana,135.5
02-02-2018,Rajasthan,138.1
02-02-2018,Uttar Pradesh,141.7
02-02-2018,Bihar,139
02-02-2018,Sikkim,144
02-02-2018,Arunachal Pradesh,143.1
02-02-2018,Nagaland,150.2
02-02-2018,Manipur,137.3
02-02-2018,Mizoram,140.6
02-02-2018,Tripura,137.6
02-02-2018,Meghalaya,142.2
02-02-2018,Assam,152.1
02-02-2018,West Bengal,139.5
02-02-2018,Jharkhand,145.1
02-02-2018,Odisha,143.3
02-02-2018,Chhattisgarh,142.9
02-02-2018,Madhya Pradesh,147.2
02-02-2018,Gujarat,141.7
02-02-2018,Maharashtra,141
02-02-2018,Andhra Pradesh,139.3
02-02-2018,Karnataka,137.9
02-02-2018,Goa,133.2
02-02-2018,Kerala,139.7
02-02-2018,Tamil Nadu,143.6
03-02-2018,Himachal Pradesh,142.9
03-02-2018,Punjab,138.2
03-02-2018,Chandigarh,139.3
03-02-2018,Uttarakhand,144.6
03-02-2018,Haryana,135.5
03-02-2018,Rajasthan,138.1
03-02-2018,Uttar Pradesh,141.7
03-02-2018,Bihar,139
03-02-2018,Sikkim,144
03-02-2018,Arunachal Pradesh,143.1
03-02-2018,Nagaland,150.2
03-02-2018,Manipur,137.3
03-02-2018,Mizoram,140.6
03-02-2018,Tripura,137.6
03-02-2018,Meghalaya,142.2
03-02-2018,Assam,152.1
03-02-2018,West Bengal,139.5
03-02-2018,Jharkhand,145.1
03-02-2018,Odisha,143.3
03-02-2018,Chhattisgarh,142.9
03-02-2018,Madhya Pradesh,147.2
03-02-2018,Gujarat,141.7
03-02-2018,Maharashtra,141
03-02-2018,Andhra Pradesh,139.3
03-02-2018,Karnataka,137.9
03-02-2018,Goa,133.2
03-02-2018,Kerala,139.7
03-02-2018,Tamil Nadu,143.6
04-02-2018,Himachal Pradesh,142.9
04-02-2018,Punjab,138.2
04-02-2018,Chandigarh,139.3
04-02-2018,Uttarakhand,144.6
04-02-2018,Haryana,135.5
04-02-2018,Rajasthan,138.1
04-02-2018,Uttar Pradesh,141.7
04-02-2018,Bihar,139
04-02-2018,Sikkim,144
04-02-2018,Arunachal Pradesh,143.1
04-02-2018,Nagaland,150.2
04-02-2018,Manipur,137.3
04-02-2018,Mizoram,140.6
04-02-2018,Tripura,137.6
04-02-2018,Meghalaya,142.2
04-02-2018,Assam,152.1
04-02-2018,West Bengal,139.5
04-02-2018,Jharkhand,145.1
04-02-2018,Odisha,143.3
04-02-2018,Chhattisgarh,142.9
04-02-2018,Madhya Pradesh,147.2
04-02-2018,Gujarat,141.7
04-02-2018,Maharashtra,141
04-02-2018,Andhra Pradesh,139.3
04-02-2018,Karnataka,137.9
04-02-2018,Goa,133.2
04-02-2018,Kerala,139.7
04-02-2018,Tamil Nadu,143.6
05-02-2018,Himachal Pradesh,142.9
05-02-2018,Punjab,138.2
05-02-2018,Chandigarh,139.3
05-02-2018,Uttarakhand,144.6
05-02-2018,Haryana,135.5
05-02-2018,Rajasthan,138.1
05-02-2018,Uttar Pradesh,141.7
05-02-2018,Bihar,139
05-02-2018,Sikkim,144
05-02-2018,Arunachal Pradesh,143.1
05-02-2018,Nagaland,150.2
05-02-2018,Manipur,137.3
05-02-2018,Mizoram,140.6
05-02-2018,Tripura,137.6
05-02-2018,Meghalaya,142.2
05-02-2018,Assam,152.1
05-02-2018,West Bengal,139.5
05-02-2018,Jharkhand,145.1
05-02-2018,Odisha,143.3
05-02-2018,Chhattisgarh,142.9
05-02-2018,Madhya Pradesh,147.2
05-02-2018,Gujarat,141.7
05-02-2018,Maharashtra,141
05-02-2018,Andhra Pradesh,139.3
05-02-2018,Karnataka,137.9
05-02-2018,Goa,133.2
05-02-2018,Kerala,139.7
05-02-2018,Tamil Nadu,143.6
06-02-2018,Himachal Pradesh,142.9
06-02-2018,Punjab,138.2
06-02-2018,Chandigarh,139.3
06-02-2018,Uttarakhand,144.6
06-02-2018,Haryana,135.5
06-02-2018,Rajasthan,138.1
06-02-2018,Uttar Pradesh,141.7
06-02-2018,Bihar,139
06-02-2018,Sikkim,144
06-02-2018,Arunachal Pradesh,143.1
06-02-2018,Nagaland,150.2
06-02-2018,Manipur,137.3
06-02-2018,Mizoram,140.6
06-02-2018,Tripura,137.6
06-02-2018,Meghalaya,142.2
06-02-2018,Assam,152.1
06-02-2018,West Bengal,139.5
06-02-2018,Jharkhand,145.1
06-02-2018,Odisha,143.3
06-02-2018,Chhattisgarh,142.9
06-02-2018,Madhya Pradesh,147.2
06-02-2018,Gujarat,141.7
06-02-2018,Maharashtra,141
06-02-2018,Andhra Pradesh,139.3
06-02-2018,Karnataka,137.9
06-02-2018,Goa,133.2
06-02-2018,Kerala,139.7
06-02-2018,Tamil Nadu,143.6
07-02-2018,Himachal Pradesh,142.9
07-02-2018,Punjab,138.2
07-02-2018,Chandigarh,139.3
07-02-2018,Uttarakhand,144.6
07-02-2018,Haryana,135.5
07-02-2018,Rajasthan,138.1
07-02-2018,Uttar Pradesh,141.7
07-02-2018,Bihar,139
07-02-2018,Sikkim,144
07-02-2018,Arunachal Pradesh,143.1
07-02-2018,Nagaland,150.2
07-02-2018,Manipur,137.3
07-02-2018,Mizoram,140.6
07-02-2018,Tripura,137.6
07-02-2018,Meghalaya,142.2
07-02-2018,Assam,152.1
07-02-2018,West Bengal,139.5
07-02-2018,Jharkhand,145.1
07-02-2018,Odisha,143.3
07-02-2018,Chhattisgarh,142.9
07-02-2018,Madhya Pradesh,147.2
07-02-2018,Gujarat,141.7
07-02-2018,Maharashtra,141
07-02-2018,Andhra Pradesh,139.3
07-02-2018,Karnataka,137.9
07-02-2018,Goa,133.2
07-02-2018,Kerala,139.7
07-02-2018,Tamil Nadu,143.6
08-02-2018,Himachal Pradesh,142.9
08-02-2018,Punjab,138.2
08-02-2018,Chandigarh,139.3
08-02-2018,Uttarakhand,144.6
08-02-2018,Haryana,135.5
08-02-2018,Rajasthan,138.1
08-02-2018,Uttar Pradesh,141.7
08-02-2018,Bihar,139
08-02-2018,Sikkim,144
08-02-2018,Arunachal Pradesh,143.1
08-02-2018,Nagaland,150.2
08-02-2018,Manipur,137.3
08-02-2018,Mizoram,140.6
08-02-2018,Tripura,137.6
08-02-2018,Meghalaya,142.2
08-02-2018,Assam,152.1
08-02-2018,West Bengal,139.5
08-02-2018,Jharkhand,145.1
08-02-2018,Odisha,143.3
08-02-2018,Chhattisgarh,142.9
08-02-2018,Madhya Pradesh,147.2
08-02-2018,Gujarat,141.7
08-02-2018,Maharashtra,141
08-02-2018,Andhra Pradesh,139.3
08-02-2018,Karnataka,137.9
08-02-2018,Goa,133.2
08-02-2018,Kerala,139.7
08-02-2018,Tamil Nadu,143.6
09-02-2018,Himachal Pradesh,142.9
09-02-2018,Punjab,138.2
09-02-2018,Chandigarh,139.3
09-02-2018,Uttarakhand,144.6
09-02-2018,Haryana,135.5
09-02-2018,Rajasthan,138.1
09-02-2018,Uttar Pradesh,141.7
09-02-2018,Bihar,139
09-02-2018,Sikkim,144
09-02-2018,Arunachal Pradesh,143.1
09-02-2018,Nagaland,150.2
09-02-2018,Manipur,137.3
09-02-2018,Mizoram,140.6
09-02-2018,Tripura,137.6
09-02-2018,Meghalaya,142.2
09-02-2018,Assam,152.1
09-02-2018,West Bengal,139.5
09-02-2018,Jharkhand,145.1
09-02-2018,Odisha,143.3
09-02-2018,Chhattisgarh,142.9
09-02-2018,Madhya Pradesh,147.2
09-02-2018,Gujarat,141.7
09-02-2018,Maharashtra,141
09-02-2018,Andhra Pradesh,139.3
09-02-2018,Karnataka,137.9
09-02-2018,Goa,133.2
09-02-2018,Kerala,139.7
09-02-2018,Tamil Nadu,143.6
10-02-2018,Himachal Pradesh,142.9
10-02-2018,Punjab,138.2
10-02-2018,Chandigarh,139.3
10-02-2018,Uttarakhand,144.6
10-02-2018,Haryana,135.5
10-02-2018,Rajasthan,138.1
10-02-2018,Uttar Pradesh,141.7
10-02-2018,Bihar,139
10-02-2018,Sikkim,144
10-02-2018,Arunachal Pradesh,143.1
10-02-2018,Nagaland,150.2
10-02-2018,Manipur,137.3
10-02-2018,Mizoram,140.6
10-02-2018,Tripura,137.6
10-02-2018,Meghalaya,142.2
10-02-2018,Assam,152.1
10-02-2018,West Bengal,139.5
10-02-2018,Jharkhand,145.1
10-02-2018,Odisha,143.3
10-02-2018,Chhattisgarh,142.9
10-02-2018,Madhya Pradesh,147.2
10-02-2018,Gujarat,141.7
10-02-2018,Maharashtra,141
10-02-2018,Andhra Pradesh,139.3
10-02-2018,Karnataka,137.9
10-02-2018,Goa,133.2
10-02-2018,Kerala,139.7
10-02-2018,Tamil Nadu,143.6
11-02-2018,Himachal Pradesh,142.9
11-02-2018,Punjab,138.2
11-02-2018,Chandigarh,139.3
11-02-2018,Uttarakhand,144.6
11-02-2018,Haryana,135.5
11-02-2018,Rajasthan,138.1
11-02-2018,Uttar Pradesh,141.7
11-02-2018,Bihar,139
11-02-2018,Sikkim,144
11-02-2018,Arunachal Pradesh,143.1
11-02-2018,Nagaland,150.2
11-02-2018,Manipur,137.3
11-02-2018,Mizoram,140.6
11-02-2018,Tripura,137.6
11-02-2018,Meghalaya,142.2
11-02-2018,Assam,152.1
11-02-2018,West Bengal,139.5
11-02-2018,Jharkhand,145.1
11-02-2018,Odisha,143.3
11-02-2018,Chhattisgarh,142.9
11-02-2018,Madhya Pradesh,147.2
11-02-2018,Gujarat,141.7
11-02-2018,Maharashtra,141
11-02-2018,Andhra Pradesh,139.3
11-02-2018,Karnataka,137.9
11-02-2018,Goa,133.2
11-02-2018,Kerala,139.7
11-02-2018,Tamil Nadu,143.6
